DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ME,2014,7.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MK,2014,13.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2007,7.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2008,10.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2009,7.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2010,6.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2011,6.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2012,9.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2013,10.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2014,14.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2015,14.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2016,14.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2017,14.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2018,15.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2019,14.6,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,MT,2020,12.4,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2007,25.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2008,25.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2009,24.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2010,24.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2011,24.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2012,24.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2013,24.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2014,24.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2015,21.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2016,21.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2017,21.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2018,21.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2019,19.1,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NL,2020,18.6,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2008,21.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2009,21.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2010,20.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2011,20.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2012,18.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2013,18.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2014,17.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2015,19.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2016,18.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2017,17.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2018,16.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2019,16.8,dp
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,NO,2020,17.0,dp
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2007,16.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2008,12.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2009,8.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2010,4.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2011,4.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2012,5.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2013,5.6,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2014,5.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2015,6.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2016,6.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2017,6.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2018,8.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2019,6.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PL,2020,5.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2007,8.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2008,9.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2009,9.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2010,10.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2011,15.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2012,19.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2013,18.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2014,21.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2015,22.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2016,21.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2017,15.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2018,13.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2019,14.5,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,PT,2020,15.0,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2007,6.4,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2008,6.7,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2009,7,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2010,11.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2011,9.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2012,8.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2013,6.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2014,4.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2015,3.4,e
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2016,1.8,e
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2017,0.3,e
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2018,-1.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2019,-1.2,e
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RO,2020,-1.2,e
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RS,2014,13.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,RS,2018,10.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2008,20.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2009,18.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2010,18.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2011,19.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2012,19.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2013,17.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2014,16.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2015,17.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2016,16.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2017,15.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2018,15.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2019,15.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SE,2020,14.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2007,8.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2008,8.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2009,3.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2010,4.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2011,7.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2012,8.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2013,11.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2014,10.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2015,11.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2016,11.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2017,11.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2018,12.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2019,10.6,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SI,2020,5.8,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2008,20.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2009,23.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2010,21.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2011,23.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2012,22.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2013,21.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2014,22.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2015,22.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2016,22.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2017,22.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2018,22.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2019,20.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,SK,2020,17.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,TR,2014,12.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,UK,2007,28.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,UK,2008,29.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,UK,2009,27.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,UK,2010,30.9,b
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,UK,2011,31.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,UK,2012,30.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,UK,2013,30.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,UK,2014,29.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,UK,2015,29.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,UK,2016,27.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,UK,2017,27.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,UK,2018,27.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,AL,2018,8.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,AT,2010,36.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,AT,2014,31.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,AT,2018,27.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2007,17.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2008,17.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2009,17.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2010,17.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2011,17.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2012,16.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2013,16.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2014,15.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2015,14.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2016,12.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2017,10.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2018,9.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2019,9.2,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BE,2020,8.9,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2007,9.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2008,8.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2009,8.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2010,7.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2011,7.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2012,8.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2013,6.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2014,6.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2015,7.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2016,6.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2017,6.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2018,6.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2019,6.7,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,BG,2020,5.1,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2008,24.1,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2009,24.1,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2010,22.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2011,23.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2012,23.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2013,23.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2014,23.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2015,24.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2016,24.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2017,25.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2018,25.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2019,25.9,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CH,2020,25.7,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2008,38.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2009,37.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2010,25.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2011,26.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2012,27.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2013,28.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2014,28.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2015,23.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2016,19.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2017,14.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2018,10.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2019,10.2,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CY,2020,9.1,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2008,20.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2009,19.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2010,15.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2011,16.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2012,16.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2013,16.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2014,16.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2015,15.9,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2016,15.2,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2017,14.6,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2018,13.9,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2019,12.9,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,CZ,2020,9.8,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DE,2010,27.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DE,2014,27.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DE,2018,27.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2008,18.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2009,17.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2010,18.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2011,17.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2012,17.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2013,17.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2014,17.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2015,16.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2016,16.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2017,16.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2018,17.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2019,16.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,DK,2020,16.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,EE,2018,17.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,EL,2010,19.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,EL,2014,17.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,EL,2018,15.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2007,21.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2008,21.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2009,22.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2010,23.7,
